no,email,EXPERIENCE,TECH,dependend
9996,user9996@example.com,34,python,1
17925,user17925@example.com,13,go,0
10196,user10196@example.com,7,java,0
7764,user7764@example.com,23,python,1
530,user530@example.com,14,python,1
15626,user15626@example.com,8,java,0
17679,user17679@example.com,5,java,0
8643,user8643@example.com,18,python,1
12555,user12555@example.com,0,go,0
3409,user3409@example.com,15,python,1
14571,user14571@example.com,37,javascript,0
10422,user10422@example.com,2,javascript,0
3130,user3130@example.com,19,python,1
5131,user5131@example.com,13,python,1
19839,user19839@example.com,32,java,0
17318,user17318@example.com,1,go,0
18682,user18682@example.com,4,javascript,0
19362,user19362@example.com,37,ruby,0
3618,user3618@example.com,33,python,1
17689,user17689@example.com,27,java,0
11063,user11063@example.com,12,go,0
2285,user2285@example.com,19,python,1
12177,user12177@example.com,14,javascript,0
15678,user15678@example.com,0,python,0
11009,user11009@example.com,10,javascript,0
9553,user9553@example.com,17,python,1
8849,user8849@example.com,31,python,1
14064,user14064@example.com,13,java,0
12352,user12352@example.com,1,javascript,0
3554,user3554@example.com,34,python,1
219,user219@example.com,27,python,1
14752,user14752@example.com,0,go,0
14643,user14643@example.com,7,javascript,0
16314,user16314@example.com,3,javascript,0
4616,user4616@example.com,22,python,1
10254,user10254@example.com,7,go,0
14236,user14236@example.com,2,go,0
17458,user17458@example.com,7,c++,0
15355,user15355@example.com,10,c++,0
16741,user16741@example.com,8,python,0
716,user716@example.com,31,python,1
19754,user19754@example.com,4,ruby,0
2838,user2838@example.com,40,python,1
6877,user6877@example.com,38,python,1
8795,user8795@example.com,19,python,1
4884,user4884@example.com,14,python,1
5066,user5066@example.com,28,python,1
6543,user6543@example.com,12,python,1
18836,user18836@example.com,1,go,0
7385,user7385@example.com,11,python,1
10806,user10806@example.com,12,java,0
11856,user11856@example.com,3,javascript,0
10635,user10635@example.com,1,python,0
13172,user13172@example.com,6,javascript,0
12098,user12098@example.com,1,c++,0
18536,user18536@example.com,7,c++,0
18599,user18599@example.com,7,go,0
8959,user8959@example.com,22,python,1
14002,user14002@example.com,10,python,0
14781,user14781@example.com,8,javascript,0
17493,user17493@example.com,4,java,0
14272,user14272@example.com,0,ruby,0
8349,user8349@example.com,23,python,1
8607,user8607@example.com,23,python,1
18059,user18059@example.com,6,ruby,0
19989,user19989@example.com,0,javascript,0
13240,user13240@example.com,10,ruby,0
14237,user14237@example.com,7,python,0
15740,user15740@example.com,19,c++,0
19028,user19028@example.com,4,c++,0
10156,user10156@example.com,6,go,0
9196,user9196@example.com,26,python,1
2492,user2492@example.com,23,python,1
4426,user4426@example.com,34,python,1
8966,user8966@example.com,26,python,1
14810,user14810@example.com,28,c++,0
6329,user6329@example.com,40,python,1
6316,user6316@example.com,28,python,1
6689,user6689@example.com,39,python,1
8741,user8741@example.com,23,python,1
5180,user5180@example.com,32,python,1
8706,user8706@example.com,33,python,1
988,user988@example.com,37,python,1
15854,user15854@example.com,5,go,0
18253,user18253@example.com,2,javascript,0
19804,user19804@example.com,9,java,0
6305,user6305@example.com,11,python,1
6985,user6985@example.com,38,python,1
4916,user4916@example.com,25,python,1
7796,user7796@example.com,28,python,1
8212,user8212@example.com,30,python,1
3260,user3260@example.com,35,python,1
6440,user6440@example.com,32,python,1
13324,user13324@example.com,0,ruby,0
3648,user3648@example.com,31,python,1
14462,user14462@example.com,20,go,0
1829,user1829@example.com,34,python,1
8371,user8371@example.com,16,python,1
9731,user9731@example.com,17,python,1
14885,user14885@example.com,25,go,0
12737,user12737@example.com,2,ruby,0
8548,user8548@example.com,25,python,1
16817,user16817@example.com,5,python,0
2104,user2104@example.com,14,python,1
18425,user18425@example.com,14,c++,0
8486,user8486@example.com,40,python,1
13863,user13863@example.com,5,c++,0
9688,user9688@example.com,38,python,1
4315,user4315@example.com,31,python,1
3814,user3814@example.com,34,python,1
6786,user6786@example.com,12,python,1
9680,user9680@example.com,29,python,1
6352,user6352@example.com,31,python,1
8158,user8158@example.com,26,python,1
14134,user14134@example.com,8,ruby,0
19984,user19984@example.com,2,ruby,0
11574,user11574@example.com,1,go,0
17574,user17574@example.com,7,python,0
10758,user10758@example.com,1,c++,0
14944,user14944@example.com,0,ruby,0
14700,user14700@example.com,9,c++,0
8645,user8645@example.com,40,python,1
18195,user18195@example.com,4,java,0
15227,user15227@example.com,9,ruby,0
5653,user5653@example.com,16,python,1
6466,user6466@example.com,39,python,1
4161,user4161@example.com,11,python,1
19637,user19637@example.com,5,java,0
18157,user18157@example.com,8,c++,0
13559,user13559@example.com,0,python,0
7242,user7242@example.com,36,python,1
2441,user2441@example.com,12,python,1
4373,user4373@example.com,23,python,1
4361,user4361@example.com,20,python,1
14050,user14050@example.com,32,java,0
7660,user7660@example.com,29,python,1
6505,user6505@example.com,33,python,1
4297,user4297@example.com,35,python,1
4011,user4011@example.com,16,python,1
9332,user9332@example.com,29,python,1
1686,user1686@example.com,22,python,1
18220,user18220@example.com,4,ruby,0
11082,user11082@example.com,4,java,0
13414,user13414@example.com,1,python,0
8799,user8799@example.com,21,python,1
12633,user12633@example.com,2,c++,0
4580,user4580@example.com,17,python,1
3301,user3301@example.com,13,python,1
414,user414@example.com,32,python,1
15661,user15661@example.com,8,python,0
11610,user11610@example.com,4,ruby,0
15250,user15250@example.com,1,java,0
14343,user14343@example.com,0,python,0
7937,user7937@example.com,26,python,1
16465,user16465@example.com,31,javascript,0
9833,user9833@example.com,14,python,1
18441,user18441@example.com,0,java,0
4217,user4217@example.com,37,python,1
2625,user2625@example.com,35,python,1
1944,user1944@example.com,38,python,1
10598,user10598@example.com,19,ruby,0
8206,user8206@example.com,18,python,1
3234,user3234@example.com,38,python,1
11525,user11525@example.com,8,python,0
7274,user7274@example.com,16,python,1
9841,user9841@example.com,29,python,1
11616,user11616@example.com,2,java,0
237,user237@example.com,25,python,1
6106,user6106@example.com,27,python,1
8440,user8440@example.com,26,python,1
2427,user2427@example.com,21,python,1
1226,user1226@example.com,16,python,1
623,user623@example.com,31,python,1
10730,user10730@example.com,5,c++,0
7083,user7083@example.com,20,python,1
19912,user19912@example.com,3,java,0
4102,user4102@example.com,22,python,1
16577,user16577@example.com,18,javascript,0
19778,user19778@example.com,19,go,0
12641,user12641@example.com,4,go,0
18909,user18909@example.com,24,javascript,0
9274,user9274@example.com,33,python,1
1349,user1349@example.com,14,python,1
9363,user9363@example.com,28,python,1
8983,user8983@example.com,31,python,1
2897,user2897@example.com,20,python,1
7823,user7823@example.com,11,python,1
16493,user16493@example.com,9,java,0
11514,user11514@example.com,20,c++,0
4545,user4545@example.com,24,python,1
9438,user9438@example.com,20,python,1
8108,user8108@example.com,35,python,1
8043,user8043@example.com,38,python,1
19440,user19440@example.com,24,javascript,0
14402,user14402@example.com,6,java,0
15087,user15087@example.com,14,java,0
4318,user4318@example.com,15,python,1
15396,user15396@example.com,1,c++,0
7615,user7615@example.com,22,python,1
17387,user17387@example.com,15,javascript,0
16970,user16970@example.com,14,javascript,0
3443,user3443@example.com,31,python,1
17012,user17012@example.com,10,c++,0
14978,user14978@example.com,2,ruby,0
5993,user5993@example.com,30,python,1
19222,user19222@example.com,6,go,0
12020,user12020@example.com,30,java,0
8263,user8263@example.com,16,python,1
18803,user18803@example.com,8,ruby,0
18287,user18287@example.com,6,python,0
14867,user14867@example.com,16,ruby,0
15337,user15337@example.com,8,c++,0
18543,user18543@example.com,5,javascript,0
16589,user16589@example.com,8,javascript,0
11338,user11338@example.com,4,python,0
8284,user8284@example.com,24,python,1
18629,user18629@example.com,3,ruby,0
12014,user12014@example.com,8,c++,0
8963,user8963@example.com,15,python,1
13741,user13741@example.com,0,java,0
17136,user17136@example.com,5,ruby,0
4168,user4168@example.com,38,python,1
19688,user19688@example.com,6,ruby,0
4164,user4164@example.com,29,python,1
16635,user16635@example.com,8,java,0
17051,user17051@example.com,34,javascript,0
5551,user5551@example.com,26,python,1
18484,user18484@example.com,26,ruby,0
10100,user10100@example.com,31,java,0
15197,user15197@example.com,4,c++,0
18895,user18895@example.com,6,c++,0
6667,user6667@example.com,30,python,1
8748,user8748@example.com,22,python,1
2461,user2461@example.com,18,python,1
8098,user8098@example.com,15,python,1
2460,user2460@example.com,36,python,1
16531,user16531@example.com,38,c++,0
10020,user10020@example.com,6,go,0
9345,user9345@example.com,21,python,1
15857,user15857@example.com,6,java,0
13570,user13570@example.com,29,c++,0
6020,user6020@example.com,24,python,1
10503,user10503@example.com,11,go,0
9586,user9586@example.com,16,python,1
8416,user8416@example.com,34,python,1
869,user869@example.com,38,python,1
7251,user7251@example.com,36,python,1
60,user60@example.com,24,python,1
5769,user5769@example.com,15,python,1
15582,user15582@example.com,32,c++,0
19185,user19185@example.com,6,javascript,0
1798,user1798@example.com,30,python,1
14028,user14028@example.com,35,java,0
10978,user10978@example.com,2,go,0
10111,user10111@example.com,9,python,0
16018,user16018@example.com,1,python,0
9636,user9636@example.com,14,python,1
9031,user9031@example.com,11,python,1
19487,user19487@example.com,3,javascript,0
10228,user10228@example.com,17,ruby,0
16494,user16494@example.com,4,java,0
1062,user1062@example.com,29,python,1
13294,user13294@example.com,6,c++,0
13443,user13443@example.com,28,c++,0
15349,user15349@example.com,8,javascript,0
19042,user19042@example.com,6,c++,0
12913,user12913@example.com,39,c++,0
9144,user9144@example.com,29,python,1
3079,user3079@example.com,13,python,1
4518,user4518@example.com,38,python,1
9069,user9069@example.com,15,python,1
13529,user13529@example.com,6,java,0
13131,user13131@example.com,22,javascript,0
16700,user16700@example.com,9,javascript,0
9514,user9514@example.com,15,python,1
17527,user17527@example.com,0,javascript,0
8193,user8193@example.com,20,python,1
6926,user6926@example.com,24,python,1
18929,user18929@example.com,10,c++,0
15182,user15182@example.com,28,c++,0
8798,user8798@example.com,17,python,1
10614,user10614@example.com,6,javascript,0
9698,user9698@example.com,30,python,1
5498,user5498@example.com,31,python,1
3195,user3195@example.com,24,python,1
18249,user18249@example.com,8,ruby,0
18529,user18529@example.com,23,java,0
17167,user17167@example.com,6,c++,0
16625,user16625@example.com,18,go,0
17859,user17859@example.com,0,ruby,0
1626,user1626@example.com,40,python,1
16843,user16843@example.com,36,c++,0
15844,user15844@example.com,10,c++,0
1953,user1953@example.com,26,python,1
6526,user6526@example.com,15,python,1
9895,user9895@example.com,11,python,1
8300,user8300@example.com,28,python,1
5093,user5093@example.com,25,python,1
8723,user8723@example.com,31,python,1
13822,user13822@example.com,30,ruby,0
4264,user4264@example.com,16,python,1
4847,user4847@example.com,28,python,1
606,user606@example.com,33,python,1
16891,user16891@example.com,0,ruby,0
17382,user17382@example.com,5,ruby,0
16242,user16242@example.com,0,c++,0
17223,user17223@example.com,26,javascript,0
1542,user1542@example.com,29,python,1
15643,user15643@example.com,12,java,0
11447,user11447@example.com,1,javascript,0
7579,user7579@example.com,20,python,1
13720,user13720@example.com,29,ruby,0
1552,user1552@example.com,24,python,1
19471,user19471@example.com,5,go,0
7186,user7186@example.com,32,python,1
2307,user2307@example.com,38,python,1
2407,user2407@example.com,14,python,1
12307,user12307@example.com,3,python,0
6540,user6540@example.com,29,python,1
11555,user11555@example.com,5,c++,0
9848,user9848@example.com,27,python,1
18545,user18545@example.com,5,javascript,0
13260,user13260@example.com,0,ruby,0
18651,user18651@example.com,19,go,0
8199,user8199@example.com,38,python,1
10482,user10482@example.com,23,java,0
17381,user17381@example.com,0,python,0
1294,user1294@example.com,30,python,1
17588,user17588@example.com,39,ruby,0
16454,user16454@example.com,20,javascript,0
7053,user7053@example.com,32,python,1
13479,user13479@example.com,2,javascript,0
245,user245@example.com,13,python,1
13793,user13793@example.com,25,c++,0
7734,user7734@example.com,33,python,1
6673,user6673@example.com,36,python,1
12249,user12249@example.com,2,ruby,0
2918,user2918@example.com,11,python,1
19493,user19493@example.com,25,ruby,0
3221,user3221@example.com,28,python,1
19110,user19110@example.com,12,ruby,0
17162,user17162@example.com,3,javascript,0
6131,user6131@example.com,35,python,1
18742,user18742@example.com,27,java,0
214,user214@example.com,39,python,1
10112,user10112@example.com,30,c++,0
1906,user1906@example.com,13,python,1
10450,user10450@example.com,0,java,0
9453,user9453@example.com,36,python,1
16100,user16100@example.com,9,go,0
11579,user11579@example.com,4,java,0
15991,user15991@example.com,6,go,0
7508,user7508@example.com,29,python,1
8926,user8926@example.com,39,python,1
8200,user8200@example.com,12,python,1
8143,user8143@example.com,31,python,1
19702,user19702@example.com,13,java,0
14242,user14242@example.com,10,python,0
5552,user5552@example.com,37,python,1
4192,user4192@example.com,21,python,1
17523,user17523@example.com,6,go,0
8159,user8159@example.com,30,python,1
8479,user8479@example.com,23,python,1
19356,user19356@example.com,8,go,0
7817,user7817@example.com,18,python,1
14840,user14840@example.com,38,c++,0
4918,user4918@example.com,26,python,1
4347,user4347@example.com,23,python,1
10709,user10709@example.com,14,java,0
2454,user2454@example.com,21,python,1
4068,user4068@example.com,36,python,1
3399,user3399@example.com,37,python,1
1154,user1154@example.com,34,python,1
3299,user3299@example.com,33,python,1
12084,user12084@example.com,0,javascript,0
824,user824@example.com,17,python,1
19033,user19033@example.com,6,java,0
13276,user13276@example.com,4,java,0
13028,user13028@example.com,2,java,0
15094,user15094@example.com,17,java,0
16509,user16509@example.com,4,java,0
3338,user3338@example.com,26,python,1
18132,user18132@example.com,26,go,0
3144,user3144@example.com,24,python,1
12171,user12171@example.com,12,java,0
6779,user6779@example.com,32,python,1
17485,user17485@example.com,4,ruby,0
16438,user16438@example.com,23,javascript,0
4118,user4118@example.com,39,python,1
1836,user1836@example.com,32,python,1
13094,user13094@example.com,31,c++,0
6573,user6573@example.com,15,python,1
13085,user13085@example.com,6,python,0
18867,user18867@example.com,2,c++,0
14746,user14746@example.com,5,ruby,0
11880,user11880@example.com,30,ruby,0
7559,user7559@example.com,11,python,1
2752,user2752@example.com,28,python,1
7670,user7670@example.com,22,python,1
14794,user14794@example.com,2,c++,0
326,user326@example.com,11,python,1
14706,user14706@example.com,9,javascript,0
9827,user9827@example.com,33,python,1
15109,user15109@example.com,40,ruby,0
18700,user18700@example.com,10,javascript,0
13313,user13313@example.com,14,c++,0
2805,user2805@example.com,21,python,1
13284,user13284@example.com,3,go,0
5673,user5673@example.com,21,python,1
13202,user13202@example.com,2,java,0
15695,user15695@example.com,32,javascript,0
463,user463@example.com,27,python,1
6743,user6743@example.com,12,python,1
8291,user8291@example.com,27,python,1
17550,user17550@example.com,9,java,0
3225,user3225@example.com,25,python,1
14859,user14859@example.com,6,java,0
16546,user16546@example.com,21,ruby,0
7766,user7766@example.com,29,python,1
8915,user8915@example.com,33,python,1
13162,user13162@example.com,40,ruby,0
1979,user1979@example.com,34,python,1
9116,user9116@example.com,11,python,1
15781,user15781@example.com,14,ruby,0
3174,user3174@example.com,35,python,1
10275,user10275@example.com,37,c++,0
13062,user13062@example.com,9,c++,0
13247,user13247@example.com,9,java,0
15546,user15546@example.com,8,c++,0
16475,user16475@example.com,19,ruby,0
7460,user7460@example.com,30,python,1
18812,user18812@example.com,12,java,0
17229,user17229@example.com,24,java,0
1964,user1964@example.com,17,python,1
8101,user8101@example.com,12,python,1
16313,user16313@example.com,29,java,0
8922,user8922@example.com,39,python,1
19614,user19614@example.com,5,c++,0
12535,user12535@example.com,2,python,0
3746,user3746@example.com,29,python,1
16772,user16772@example.com,3,python,0
3736,user3736@example.com,13,python,1
9095,user9095@example.com,22,python,1
6085,user6085@example.com,15,python,1
12778,user12778@example.com,5,ruby,0
2683,user2683@example.com,39,python,1
5494,user5494@example.com,11,python,1
16086,user16086@example.com,40,java,0
18232,user18232@example.com,4,ruby,0
10581,user10581@example.com,10,java,0
9112,user9112@example.com,13,python,1
9648,user9648@example.com,14,python,1
7552,user7552@example.com,40,python,1
18411,user18411@example.com,33,c++,0
3706,user3706@example.com,31,python,1
6509,user6509@example.com,40,python,1
2008,user2008@example.com,20,python,1
6642,user6642@example.com,23,python,1
1072,user1072@example.com,13,python,1
4243,user4243@example.com,37,python,1
5130,user5130@example.com,28,python,1
3084,user3084@example.com,38,python,1
13158,user13158@example.com,5,javascript,0
4958,user4958@example.com,24,python,1
16495,user16495@example.com,6,go,0
14299,user14299@example.com,3,go,0
6152,user6152@example.com,12,python,1
17884,user17884@example.com,31,java,0
7023,user7023@example.com,39,python,1
17606,user17606@example.com,8,javascript,0
2766,user2766@example.com,18,python,1
10717,user10717@example.com,13,c++,0
14538,user14538@example.com,12,ruby,0
523,user523@example.com,28,python,1
6342,user6342@example.com,17,python,1
13595,user13595@example.com,3,javascript,0
6589,user6589@example.com,13,python,1
5299,user5299@example.com,30,python,1
5930,user5930@example.com,22,python,1
10423,user10423@example.com,10,ruby,0
5915,user5915@example.com,28,python,1
3005,user3005@example.com,21,python,1
7885,user7885@example.com,25,python,1
9799,user9799@example.com,16,python,1
4840,user4840@example.com,25,python,1
13637,user13637@example.com,8,go,0
13299,user13299@example.com,1,go,0
17085,user17085@example.com,5,c++,0
19717,user19717@example.com,8,python,0
147,user147@example.com,31,python,1
12932,user12932@example.com,25,javascript,0
1637,user1637@example.com,39,python,1
14153,user14153@example.com,1,java,0
12429,user12429@example.com,1,ruby,0
13031,user13031@example.com,17,c++,0
8396,user8396@example.com,15,python,1
19375,user19375@example.com,4,go,0
11849,user11849@example.com,40,go,0
4125,user4125@example.com,20,python,1
17516,user17516@example.com,13,ruby,0
5423,user5423@example.com,11,python,1
1444,user1444@example.com,25,python,1
11660,user11660@example.com,9,java,0
5038,user5038@example.com,35,python,1
17374,user17374@example.com,1,python,0
2066,user2066@example.com,31,python,1
15148,user15148@example.com,2,java,0
19204,user19204@example.com,2,ruby,0
12771,user12771@example.com,3,javascript,0
4093,user4093@example.com,24,python,1
16750,user16750@example.com,22,ruby,0
4385,user4385@example.com,28,python,1
18957,user18957@example.com,7,java,0
9387,user9387@example.com,36,python,1
15086,user15086@example.com,7,python,0
14051,user14051@example.com,14,ruby,0
944,user944@example.com,13,python,1
10134,user10134@example.com,7,go,0
15034,user15034@example.com,15,go,0
4092,user4092@example.com,25,python,1
7364,user7364@example.com,40,python,1
12150,user12150@example.com,5,javascript,0
16991,user16991@example.com,12,java,0
18887,user18887@example.com,0,java,0
2618,user2618@example.com,26,python,1
5512,user5512@example.com,36,python,1
5935,user5935@example.com,26,python,1
4498,user4498@example.com,22,python,1
12116,user12116@example.com,16,go,0
7633,user7633@example.com,16,python,1
7339,user7339@example.com,24,python,1
13257,user13257@example.com,31,javascript,0
19954,user19954@example.com,9,python,0
10921,user10921@example.com,8,c++,0
14046,user14046@example.com,29,java,0
15475,user15475@example.com,3,java,0
12936,user12936@example.com,5,javascript,0
10232,user10232@example.com,35,go,0
15411,user15411@example.com,0,python,0
3283,user3283@example.com,23,python,1
5870,user5870@example.com,17,python,1
8891,user8891@example.com,23,python,1
18251,user18251@example.com,19,java,0
8999,user8999@example.com,26,python,1
2886,user2886@example.com,11,python,1
6987,user6987@example.com,22,python,1
19658,user19658@example.com,21,javascript,0
5525,user5525@example.com,23,python,1
18266,user18266@example.com,2,java,0
2396,user2396@example.com,29,python,1
781,user781@example.com,35,python,1
17501,user17501@example.com,8,python,0
15514,user15514@example.com,3,ruby,0
727,user727@example.com,33,python,1
9987,user9987@example.com,37,python,1
4727,user4727@example.com,17,python,1
9375,user9375@example.com,24,python,1
17998,user17998@example.com,7,ruby,0
19126,user19126@example.com,33,c++,0
1462,user1462@example.com,23,python,1
4686,user4686@example.com,14,python,1
5577,user5577@example.com,37,python,1
3354,user3354@example.com,16,python,1
2319,user2319@example.com,37,python,1
13688,user13688@example.com,5,c++,0
13353,user13353@example.com,16,javascript,0
6248,user6248@example.com,12,python,1
16031,user16031@example.com,19,c++,0
13938,user13938@example.com,23,java,0
10078,user10078@example.com,31,javascript,0
18036,user18036@example.com,6,c++,0
18723,user18723@example.com,4,javascript,0
1967,user1967@example.com,33,python,1
8154,user8154@example.com,15,python,1
19601,user19601@example.com,3,go,0
6056,user6056@example.com,36,python,1
11961,user11961@example.com,5,javascript,0
4241,user4241@example.com,29,python,1
6725,user6725@example.com,20,python,1
14347,user14347@example.com,0,python,0
10774,user10774@example.com,2,python,0
8252,user8252@example.com,32,python,1
8320,user8320@example.com,15,python,1
780,user780@example.com,31,python,1
10656,user10656@example.com,23,go,0
11250,user11250@example.com,5,ruby,0
12003,user12003@example.com,1,ruby,0
12037,user12037@example.com,0,java,0
12306,user12306@example.com,1,javascript,0
18752,user18752@example.com,1,go,0
18737,user18737@example.com,17,c++,0
5654,user5654@example.com,40,python,1
7121,user7121@example.com,14,python,1
19369,user19369@example.com,24,go,0
1278,user1278@example.com,14,python,1
15459,user15459@example.com,23,ruby,0
18382,user18382@example.com,27,go,0
329,user329@example.com,39,python,1
1003,user1003@example.com,27,python,1
9397,user9397@example.com,18,python,1
5095,user5095@example.com,33,python,1
5392,user5392@example.com,37,python,1
11648,user11648@example.com,1,c++,0
6820,user6820@example.com,13,python,1
3180,user3180@example.com,23,python,1
12312,user12312@example.com,1,java,0
1118,user1118@example.com,11,python,1
10665,user10665@example.com,7,ruby,0
885,user885@example.com,20,python,1
3859,user3859@example.com,26,python,1
852,user852@example.com,13,python,1
1672,user1672@example.com,17,python,1
17305,user17305@example.com,12,java,0
6756,user6756@example.com,23,python,1
6449,user6449@example.com,11,python,1
3491,user3491@example.com,18,python,1
18701,user18701@example.com,36,c++,0
1972,user1972@example.com,11,python,1
11203,user11203@example.com,1,ruby,0
9846,user9846@example.com,18,python,1
12367,user12367@example.com,28,java,0
3362,user3362@example.com,16,python,1
337,user337@example.com,16,python,1
10369,user10369@example.com,24,ruby,0
17022,user17022@example.com,0,c++,0
10678,user10678@example.com,7,go,0
16643,user16643@example.com,40,ruby,0
2916,user2916@example.com,21,python,1
17655,user17655@example.com,13,c++,0
18533,user18533@example.com,3,c++,0
9047,user9047@example.com,14,python,1
6334,user6334@example.com,39,python,1
1090,user1090@example.com,22,python,1
13537,user13537@example.com,27,c++,0
4963,user4963@example.com,37,python,1
19321,user19321@example.com,1,python,0
14071,user14071@example.com,28,java,0
12297,user12297@example.com,3,ruby,0
19103,user19103@example.com,34,go,0
17877,user17877@example.com,29,javascript,0
19735,user19735@example.com,37,go,0
18891,user18891@example.com,5,c++,0
11979,user11979@example.com,1,java,0
1607,user1607@example.com,37,python,1
2628,user2628@example.com,31,python,1
6529,user6529@example.com,20,python,1
3749,user3749@example.com,36,python,1
18339,user18339@example.com,13,ruby,0
12621,user12621@example.com,20,javascript,0
1899,user1899@example.com,29,python,1
11315,user11315@example.com,38,java,0
18523,user18523@example.com,3,java,0
7545,user7545@example.com,28,python,1
1167,user1167@example.com,31,python,1
4156,user4156@example.com,31,python,1
10657,user10657@example.com,26,c++,0
10169,user10169@example.com,13,javascript,0
11281,user11281@example.com,9,ruby,0
17706,user17706@example.com,8,javascript,0
13971,user13971@example.com,1,javascript,0
7825,user7825@example.com,17,python,1
4160,user4160@example.com,20,python,1
7028,user7028@example.com,31,python,1
14090,user14090@example.com,27,ruby,0
19930,user19930@example.com,9,javascript,0
7013,user7013@example.com,20,python,1
10551,user10551@example.com,0,python,0
18436,user18436@example.com,2,java,0
8704,user8704@example.com,31,python,1
13592,user13592@example.com,17,c++,0
9105,user9105@example.com,22,python,1
15084,user15084@example.com,0,c++,0
4019,user4019@example.com,28,python,1
18062,user18062@example.com,5,javascript,0
17494,user17494@example.com,31,javascript,0
15865,user15865@example.com,25,c++,0
14691,user14691@example.com,0,javascript,0
13699,user13699@example.com,31,c++,0
6869,user6869@example.com,32,python,1
8773,user8773@example.com,40,python,1
15723,user15723@example.com,7,javascript,0
14911,user14911@example.com,7,python,0
6074,user6074@example.com,23,python,1
4332,user4332@example.com,35,python,1
13465,user13465@example.com,3,python,0
9596,user9596@example.com,15,python,1
13973,user13973@example.com,9,ruby,0
1544,user1544@example.com,33,python,1
3807,user3807@example.com,37,python,1
19916,user19916@example.com,13,ruby,0
1129,user1129@example.com,24,python,1
13490,user13490@example.com,4,javascript,0
12836,user12836@example.com,4,java,0
15872,user15872@example.com,10,javascript,0
13071,user13071@example.com,31,go,0
13972,user13972@example.com,40,javascript,0
15726,user15726@example.com,4,javascript,0
10772,user10772@example.com,31,c++,0
7000,user7000@example.com,36,python,1
16736,user16736@example.com,6,python,0
16291,user16291@example.com,25,go,0
8285,user8285@example.com,32,python,1
19836,user19836@example.com,1,python,0
10309,user10309@example.com,9,ruby,0
6468,user6468@example.com,26,python,1
1479,user1479@example.com,12,python,1
16474,user16474@example.com,26,java,0
3123,user3123@example.com,18,python,1
4917,user4917@example.com,19,python,1
3245,user3245@example.com,14,python,1
9832,user9832@example.com,28,python,1
7324,user7324@example.com,40,python,1
286,user286@example.com,27,python,1
13102,user13102@example.com,24,go,0
2059,user2059@example.com,22,python,1
4611,user4611@example.com,15,python,1
18275,user18275@example.com,3,ruby,0
3013,user3013@example.com,28,python,1
10626,user10626@example.com,9,java,0
14117,user14117@example.com,39,java,0
6071,user6071@example.com,22,python,1
14617,user14617@example.com,4,python,0
14884,user14884@example.com,34,c++,0
3534,user3534@example.com,25,python,1
12357,user12357@example.com,8,ruby,0
15596,user15596@example.com,23,go,0
2611,user2611@example.com,19,python,1
6680,user6680@example.com,22,python,1
665,user665@example.com,33,python,1
5932,user5932@example.com,26,python,1
9153,user9153@example.com,32,python,1
17994,user17994@example.com,2,javascript,0
16035,user16035@example.com,13,go,0
7728,user7728@example.com,15,python,1
8499,user8499@example.com,16,python,1
12157,user12157@example.com,9,ruby,0
6256,user6256@example.com,29,python,1
6974,user6974@example.com,21,python,1
1404,user1404@example.com,12,python,1
13935,user13935@example.com,29,c++,0
11398,user11398@example.com,3,go,0
13223,user13223@example.com,7,ruby,0
19526,user19526@example.com,3,javascript,0
4655,user4655@example.com,30,python,1
3725,user3725@example.com,23,python,1
1252,user1252@example.com,39,python,1
15484,user15484@example.com,22,go,0
9239,user9239@example.com,19,python,1
14925,user14925@example.com,10,ruby,0
1021,user1021@example.com,21,python,1
3020,user3020@example.com,35,python,1
1012,user1012@example.com,16,python,1
14246,user14246@example.com,7,c++,0
4084,user4084@example.com,26,python,1
13081,user13081@example.com,2,python,0
4301,user4301@example.com,32,python,1
10412,user10412@example.com,32,c++,0
16381,user16381@example.com,26,go,0
3193,user3193@example.com,39,python,1
12164,user12164@example.com,38,javascript,0
16041,user16041@example.com,24,go,0
19109,user19109@example.com,2,c++,0
7232,user7232@example.com,29,python,1
16632,user16632@example.com,3,c++,0
15994,user15994@example.com,0,go,0
8830,user8830@example.com,30,python,1
15552,user15552@example.com,2,java,0
3110,user3110@example.com,28,python,1
8053,user8053@example.com,25,python,1
4880,user4880@example.com,24,python,1
2864,user2864@example.com,40,python,1
12683,user12683@example.com,4,python,0
18593,user18593@example.com,2,python,0
2642,user2642@example.com,31,python,1
743,user743@example.com,11,python,1
1055,user1055@example.com,34,python,1
19266,user19266@example.com,2,c++,0
19869,user19869@example.com,8,ruby,0
13606,user13606@example.com,12,javascript,0
18437,user18437@example.com,9,javascript,0
1289,user1289@example.com,18,python,1
4419,user4419@example.com,30,python,1
4638,user4638@example.com,34,python,1
3232,user3232@example.com,38,python,1
14420,user14420@example.com,7,go,0
11046,user11046@example.com,0,javascript,0
12191,user12191@example.com,19,c++,0
2883,user2883@example.com,28,python,1
12033,user12033@example.com,2,go,0
15561,user15561@example.com,15,javascript,0
10229,user10229@example.com,5,ruby,0
16336,user16336@example.com,38,go,0
6782,user6782@example.com,12,python,1
2788,user2788@example.com,40,python,1
12144,user12144@example.com,3,javascript,0
10363,user10363@example.com,9,javascript,0
5499,user5499@example.com,18,python,1
11716,user11716@example.com,4,c++,0
6875,user6875@example.com,21,python,1
609,user609@example.com,37,python,1
12787,user12787@example.com,8,python,0
14391,user14391@example.com,10,java,0
6322,user6322@example.com,21,python,1
